artist,song,H_or_N,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Jon Bellion,All Time Low,N,spotify:track:0SuLAslEMFZAXf0SwY7syi,0.865,0.687,10.0,-3.744,0.0,0.217,0.242,0.0,0.158,0.486,139.023,audio_features,1rkfJLgTlB6XYNjgZ0sVaK,spotify:track:1rkfJLgTlB6XYNjgZ0sVaK,https://api.spotify.com/v1/tracks/1rkfJLgTlB6XYNjgZ0sVaK,https://api.spotify.com/v1/audio-analysis/1rkfJLgTlB6XYNjgZ0sVaK,242407.0,4.0
Cheat Codes,Sex,N,spotify:track:10iTEeb8hoM5jBGh0OxBOO,0.784,0.525,8.0,-10.418,1.0,0.443,0.188,1.15e-06,0.141,0.294,193.881,audio_features,6MsVdc9vJSykkoEt06WpXS,spotify:track:6MsVdc9vJSykkoEt06WpXS,https://api.spotify.com/v1/tracks/6MsVdc9vJSykkoEt06WpXS,https://api.spotify.com/v1/audio-analysis/6MsVdc9vJSykkoEt06WpXS,89130.0,4.0
Meghan Trainor,NO,N,spotify:track:0QHEIqNKsMoOY5urbzN48u,0.456,0.764,10.0,-3.584,1.0,0.148,0.298,0.0,0.229,0.383,124.971,audio_features,1ue7zm5TVVvmoQV8lK6K2H,spotify:track:1ue7zm5TVVvmoQV8lK6K2H,https://api.spotify.com/v1/tracks/1ue7zm5TVVvmoQV8lK6K2H,https://api.spotify.com/v1/audio-analysis/1ue7zm5TVVvmoQV8lK6K2H,219429.0,5.0
Dua Lipa,Hotter Than Hell,N,spotify:track:5eTNdkstwKaNahHf41fJ9u,0.49,0.805,2.0,-4.578,1.0,0.0424,0.00289,3.19e-06,0.141,0.166,109.951,audio_features,3QhL4eWBVv64IycG3i9XTb,spotify:track:3QhL4eWBVv64IycG3i9XTb,https://api.spotify.com/v1/tracks/3QhL4eWBVv64IycG3i9XTb,https://api.spotify.com/v1/audio-analysis/3QhL4eWBVv64IycG3i9XTb,298520.0,4.0
Martin Garrix,In the Name of Love,N,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.642,0.937,7.0,-4.058,1.0,0.15,0.0147,0.632,0.12,0.528,123.994,audio_features,78M9wiuBmRktLeDvgvsk3s,spotify:track:78M9wiuBmRktLeDvgvsk3s,https://api.spotify.com/v1/tracks/78M9wiuBmRktLeDvgvsk3s,https://api.spotify.com/v1/audio-analysis/78M9wiuBmRktLeDvgvsk3s,224908.0,4.0
Alan Walker,Faded,N,spotify:track:7gHs73wELdeycvS48JfIos,0.873,0.495,6.0,-5.446,1.0,0.0518,0.199,0.0,0.0805,0.546,106.033,audio_features,29JrmE89KgRyCxBIzq2Ocw,spotify:track:29JrmE89KgRyCxBIzq2Ocw,https://api.spotify.com/v1/tracks/29JrmE89KgRyCxBIzq2Ocw,https://api.spotify.com/v1/audio-analysis/29JrmE89KgRyCxBIzq2Ocw,202062.0,4.0
Tove Lo,Cool Girl,N,spotify:track:3tJ4y2Zqx6gM9xOAuFfsSF,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941.0,4.0
DJ Snake,Let Me Love You,N,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0.743,0.735,8.0,-5.337,1.0,0.0382,0.00389,0.0,0.304,0.631,104.979,audio_features,7iNIg7XDEaYECfWD5dJ9Va,spotify:track:7iNIg7XDEaYECfWD5dJ9Va,https://api.spotify.com/v1/tracks/7iNIg7XDEaYECfWD5dJ9Va,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va,189467.0,4.0
Calvin Harris,This Is What You Came For (feat. Rihanna),N,spotify:track:0azC730Exh71aQlOt9Zj3y,0.734,0.442,0.0,-8.432,1.0,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,audio_features,2y5aJvzXhHPA94U5GFAcXe,spotify:track:2y5aJvzXhHPA94U5GFAcXe,https://api.spotify.com/v1/tracks/2y5aJvzXhHPA94U5GFAcXe,https://api.spotify.com/v1/audio-analysis/2y5aJvzXhHPA94U5GFAcXe,245653.0,4.0
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,N,spotify:track:0vbtURX4qv1l7besfwmnD8,0.573,0.739,0.0,-5.74,1.0,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,0wI7QkCcs8FUQE1OkXUIqd,spotify:track:0wI7QkCcs8FUQE1OkXUIqd,https://api.spotify.com/v1/tracks/0wI7QkCcs8FUQE1OkXUIqd,https://api.spotify.com/v1/audio-analysis/0wI7QkCcs8FUQE1OkXUIqd,230240.0,4.0
Kevin Gates,2 Phones,N,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,0.83,0.507,7.0,-7.484,1.0,0.202,0.0301,0.00326,0.114,0.588,72.994,audio_features,3WSajuoPVoIdUkFkVk7Yh3,spotify:track:3WSajuoPVoIdUkFkVk7Yh3,https://api.spotify.com/v1/tracks/3WSajuoPVoIdUkFkVk7Yh3,https://api.spotify.com/v1/audio-analysis/3WSajuoPVoIdUkFkVk7Yh3,210200.0,4.0
Rihanna,Needed Me,N,spotify:track:4pAl7FkDMNBsjykPXo91B3,0.67,0.838,0.0,-4.031,1.0,0.0362,0.0604,0.000611,0.159,0.717,104.998,audio_features,2L6orAlH8tBhiFTumIfMyF,spotify:track:2L6orAlH8tBhiFTumIfMyF,https://api.spotify.com/v1/tracks/2L6orAlH8tBhiFTumIfMyF,https://api.spotify.com/v1/audio-analysis/2L6orAlH8tBhiFTumIfMyF,222041.0,4.0
Ariana Grande,Side To Side,N,spotify:track:43bCmCI0nSgcT7QdMXY6LV,0.67,0.643,5.0,-4.553,1.0,0.0466,0.118,0.0,0.192,0.703,123.977,audio_features,2sVcBaVtBPM9vIFk1Jnbw8,spotify:track:2sVcBaVtBPM9vIFk1Jnbw8,https://api.spotify.com/v1/tracks/2sVcBaVtBPM9vIFk1Jnbw8,https://api.spotify.com/v1/audio-analysis/2sVcBaVtBPM9vIFk1Jnbw8,201159.0,4.0
Marshmello,Alone,N,spotify:track:3MEYFivt6bilQ9q9mFWZ4g,0.504,0.655,0.0,-8.644,0.0,0.0542,0.604,0.00193,0.364,0.262,99.982,audio_features,0mt02gJ425Xjm7c3jYkOBn,spotify:track:0mt02gJ425Xjm7c3jYkOBn,https://api.spotify.com/v1/tracks/0mt02gJ425Xjm7c3jYkOBn,https://api.spotify.com/v1/audio-analysis/0mt02gJ425Xjm7c3jYkOBn,264066.0,4.0
Shawn Mendes,I Know What You Did Last Summer,N,spotify:track:2GyA33q5rti5IxkMQemRDH,0.534,0.911,4.0,-3.086,0.0,0.0852,0.15,0.0,0.0986,0.624,93.767,audio_features,58gqyeFXhOttZW3yetJGPN,spotify:track:58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/tracks/58gqyeFXhOttZW3yetJGPN,https://api.spotify.com/v1/audio-analysis/58gqyeFXhOttZW3yetJGPN,188800.0,4.0
Selena Gomez,Same Old Love,N,spotify:track:1BZG99C7Co1r6QUC3zaS59,0.588,0.749,11.0,-4.323,0.0,0.058,0.0037,0.0,0.0813,0.397,130.093,audio_features,74vs7PD7iG2GnWUGnb8Yuq,spotify:track:74vs7PD7iG2GnWUGnb8Yuq,https://api.spotify.com/v1/tracks/74vs7PD7iG2GnWUGnb8Yuq,https://api.spotify.com/v1/audio-analysis/74vs7PD7iG2GnWUGnb8Yuq,174600.0,4.0
Calvin Harris,My Way,N,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.773,0.819,0.0,-5.946,0.0,0.118,0.428,0.0,0.0679,0.585,92.987,audio_features,3dhjNA0jGA8vHBQ1VdD6vV,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,https://api.spotify.com/v1/tracks/3dhjNA0jGA8vHBQ1VdD6vV,https://api.spotify.com/v1/audio-analysis/3dhjNA0jGA8vHBQ1VdD6vV,269187.0,4.0
Fitz and The Tantrums,HandClap,N,spotify:track:4TLUHLEcNt6KxXnlPD10Zk,0.653,0.658,2.0,-6.428,1.0,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,audio_features,72jbDTw1piOOj770jWNeaG,spotify:track:72jbDTw1piOOj770jWNeaG,https://api.spotify.com/v1/tracks/72jbDTw1piOOj770jWNeaG,https://api.spotify.com/v1/audio-analysis/72jbDTw1piOOj770jWNeaG,221507.0,4.0
Twenty One Pilots,Ride,N,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.78,0.575,1.0,-5.628,0.0,0.139,0.106,0.0,0.129,0.273,81.502,audio_features,0SGkqnVQo9KPytSri1H6cF,spotify:track:0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/tracks/0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF,222360.0,4.0
Flo Rida,My House,N,spotify:track:6Knv6wdA0luoMUuuoYi2i1,0.555,0.662,11.0,-4.952,0.0,0.0827,0.125,0.0,0.111,0.356,148.128,audio_features,0AS63m1wHv9n4VVRizK6Hc,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/tracks/0AS63m1wHv9n4VVRizK6Hc,https://api.spotify.com/v1/audio-analysis/0AS63m1wHv9n4VVRizK6Hc,208733.0,4.0
Ariana Grande,Dangerous Woman,N,spotify:track:6RUhbFEhrvGISaQ8u2j2JN,0.655,0.666,5.0,-5.309,1.0,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,audio_features,75NhhYjHO43mvZgYtnXgti,spotify:track:75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/tracks/75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/audio-analysis/75NhhYjHO43mvZgYtnXgti,181812.0,4.0
Anne-Marie,Alarm,N,spotify:track:572xshmOviSGH70oPYMCZV,0.739,0.619,10.0,-6.669,1.0,0.162,0.0572,0.0,0.105,0.58,112.961,audio_features,5lNuqFVMca4vPupY10cH0J,spotify:track:5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,222787.0,4.0
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),N,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.818,0.803,1.0,-4.282,1.0,0.0797,0.034,0.0,0.153,0.632,106.97,audio_features,6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,225983.0,4.0
AlunaGeorge,I'm In Control,N,spotify:track:6SLTPbDxDYR0uSMTT7gSb7,0.781,0.548,0.0,-4.997,0.0,0.0764,0.229,0.0,0.127,0.175,106.996,audio_features,7rdUtXasA973gmrr2Xxh3E,spotify:track:7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,214255.0,4.0
Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),N,spotify:track:5adqS3stLaSPAEOszOnpXG,0.64,0.533,0.0,-6.596,1.0,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781.0,4.0
MNEK,Never Forget You,N,,0.828,0.371,3.0,-9.975,0.0,0.0481,0.379,0.000809,0.141,0.697,107.98,audio_features,3EhZlrrSF5MTwa68SNTwHh,spotify:track:3EhZlrrSF5MTwa68SNTwHh,https://api.spotify.com/v1/tracks/3EhZlrrSF5MTwa68SNTwHh,https://api.spotify.com/v1/audio-analysis/3EhZlrrSF5MTwa68SNTwHh,118611.0,4.0
Mike Perry,The Ocean (feat. Shy Martin),N,spotify:track:2CPqh63wRVscbceKcPxwvv,0.585,0.52,5.0,-6.136,0.0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147.0,4.0
Drake,Hotline Bling,N,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.88,0.428,9.0,-8.28,1.0,0.206,0.149,5.05e-05,0.114,0.333,100.007,audio_features,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,172800.0,4.0
Ariana Grande,Into You,N,spotify:track:63y6xWR4gXz7bnUGOk8iI6,0.576,0.731,2.0,-6.343,1.0,0.0883,0.0534,0.0,0.308,0.19,87.865,audio_features,2lNdc3jjPV4aWEfKH0gvH2,spotify:track:2lNdc3jjPV4aWEfKH0gvH2,https://api.spotify.com/v1/tracks/2lNdc3jjPV4aWEfKH0gvH2,https://api.spotify.com/v1/audio-analysis/2lNdc3jjPV4aWEfKH0gvH2,268867.0,4.0
Shawn Mendes,Treat You Better,N,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560.0,4.0
Tory Lanez,Say It,N,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,0.511,0.566,6.0,-7.23,0.0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836.0,4.0
Coldplay,Adventure of a Lifetime,N,spotify:track:69uxyAqqPIsUyTO8txoP2M,0.753,0.657,7.0,-3.061,1.0,0.0449,0.171,0.0,0.112,0.437,107.01,audio_features,09IStsImFySgyp0pIQdqAc,spotify:track:09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,184732.0,4.0
Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,N,spotify:track:1A8j067qyiNwQnZT0bzUpZ,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621.0,4.0
SAYGRACE,You Don't Own Me (feat. G-Eazy),N,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390.0,4.0
X Ambassadors,Renegades,N,spotify:track:0fYVliAYKHuPmECRs1pbRf,0.921,0.537,9.0,-5.723,0.0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090.0,4.0
DNCE,Cake By The Ocean,N,spotify:track:76hfruVvmfQbw0eYn1nmeC,0.652,0.791,0.0,-4.623,1.0,0.0655,0.467,1.45e-06,0.967,0.383,121.922,audio_features,32VSdGCv8wkAjUkVha9YBf,spotify:track:32VSdGCv8wkAjUkVha9YBf,https://api.spotify.com/v1/tracks/32VSdGCv8wkAjUkVha9YBf,https://api.spotify.com/v1/audio-analysis/32VSdGCv8wkAjUkVha9YBf,233417.0,4.0
99 Souls,The Girl Is Mine,N,spotify:track:1zbTIdIbLYlXjtOqlHALh4,0.729,0.625,4.0,-5.266,1.0,0.0315,0.194,0.00986,0.248,0.261,146.034,audio_features,1xzBco0xcoJEDXktl7Jxrr,spotify:track:1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr,183907.0,4.0
Illy,Papercuts (feat. Vera Blue),N,spotify:track:1I95liM3akfvKNP8TWnzP2,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847.0,4.0
Kiiara,Gold,N,spotify:track:6ZSO7kPn8IMJFymyticbJO,0.883,0.55,0.0,-7.533,1.0,0.126,0.0245,0.0,0.101,0.364,97.986,audio_features,6TE03cjEXy8JKTvPA8hDfp,spotify:track:6TE03cjEXy8JKTvPA8hDfp,https://api.spotify.com/v1/tracks/6TE03cjEXy8JKTvPA8hDfp,https://api.spotify.com/v1/audio-analysis/6TE03cjEXy8JKTvPA8hDfp,232959.0,4.0
Kygo,Stole the Show,N,spotify:track:5masKPHeAOVNgxdLebIcK7,0.834,0.73,8.0,-3.714,1.0,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820.0,4.0
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),N,spotify:track:4tCtwWceOPWzenK2HAIJSb,0.704,0.611,2.0,-6.112,1.0,0.0409,0.217,0.0,0.0812,0.22,100.0,audio_features,2FY7b99s15jUprqC0M5NCT,spotify:track:2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,189467.0,4.0
Drake,Pop Style,N,spotify:track:5mPSyjLatqB00IkPqRlbTE,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500.0,4.0
ZAYN,PILLOWTALK,N,spotify:track:0PDUDa38GO8lMxLCRc4lL1,0.546,0.822,7.0,-4.483,1.0,0.151,0.0145,0.0,0.742,0.615,150.06,audio_features,6VrCmhRBFnuGKmtNfk4jDs,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/tracks/6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/audio-analysis/6VrCmhRBFnuGKmtNfk4jDs,177600.0,4.0
Alessia Cara,Here,N,spotify:track:5zUQZjVB6bfewBXWqsP9PY,0.732,0.678,2.0,-4.977,1.0,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,audio_features,6huNf4dutXRjJyGn7f5BPS,spotify:track:6huNf4dutXRjJyGn7f5BPS,https://api.spotify.com/v1/tracks/6huNf4dutXRjJyGn7f5BPS,https://api.spotify.com/v1/audio-analysis/6huNf4dutXRjJyGn7f5BPS,211421.0,4.0
DJ Snake,Middle,N,spotify:track:0g5EKLgdKvNlln7TNqBByK,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186.0,4.0
Sigala,Sweet Lovin' - Radio Edit,N,spotify:track:1qp0ptMXNg9hqLH8sk7cc2,0.907,0.633,2.0,-5.145,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147.0,4.0
Drake,Jumpman,N,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.74,0.622,11.0,-4.608,0.0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,audio_features,3NuK5xMlSlB6K2Qp16zf3h,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,222707.0,4.0
Charlie Puth,Dangerously,N,spotify:track:6GBMbvX7sqyOxT5wWK4hgN,0.912,0.412,7.0,-8.074,1.0,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614.0,4.0
Nick Jonas,Close,N,spotify:track:3lSDIJ2abCrOdDJ6pshUap,0.754,0.723,6.0,-7.811,0.0,0.0785,0.0388,0.0,0.106,0.578,140.025,audio_features,023jbXMJej6ppGNnKbLZPM,spotify:track:023jbXMJej6ppGNnKbLZPM,https://api.spotify.com/v1/tracks/023jbXMJej6ppGNnKbLZPM,https://api.spotify.com/v1/audio-analysis/023jbXMJej6ppGNnKbLZPM,163086.0,4.0
Jonas Blue,Perfect Strangers,N,spotify:track:3P3pw6C19j31Rnzgo3JG7o,0.461,0.593,1.0,-4.954,1.0,0.0356,0.17,0.0,0.307,0.175,134.17,audio_features,09mEdoA6zrmBPgTEN5qXmN,spotify:track:09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/tracks/09mEdoA6zrmBPgTEN5qXmN,https://api.spotify.com/v1/audio-analysis/09mEdoA6zrmBPgTEN5qXmN,228373.0,3.0
Major Lazer,Cold Water (feat. Justin Bieber & MØ),N,spotify:track:7zsXy7vlHdItvUSH8EwQss,0.858,0.61,11.0,-4.834,0.0,0.185,0.734,0.000584,0.171,0.419,96.523,audio_features,4X5V0XWXYbjlq4yBuPiYfA,spotify:track:4X5V0XWXYbjlq4yBuPiYfA,https://api.spotify.com/v1/tracks/4X5V0XWXYbjlq4yBuPiYfA,https://api.spotify.com/v1/audio-analysis/4X5V0XWXYbjlq4yBuPiYfA,255453.0,4.0
The Chainsmokers,Roses,N,spotify:track:5MgBUUjbkQ27Kd9CbeZFLo,0.904,0.518,2.0,-5.32,1.0,0.183,0.0305,0.0,0.325,0.188,137.996,audio_features,4wFjTWCunQFKtukqrNijEt,spotify:track:4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,303077.0,4.0
Tory Lanez,LUV,N,spotify:track:0RBw4ODUQPO4cuAOZtBGga,0.663,0.696,9.0,-4.957,0.0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,audio_features,6JjPBQfI2Y8nIjnm65X6Pw,spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,https://api.spotify.com/v1/tracks/6JjPBQfI2Y8nIjnm65X6Pw,https://api.spotify.com/v1/audio-analysis/6JjPBQfI2Y8nIjnm65X6Pw,235747.0,4.0
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",N,spotify:track:7K5dzhGda2vRTaAWYI3hrb,0.74,0.613,8.0,-4.88,1.0,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606.0,4.0
Bryson Tiller,Don't,N,spotify:track:3pXF1nA74528Edde4of9CC,0.788,0.745,11.0,-4.417,0.0,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,audio_features,62vDrkBEyJYEOFj1ScBqM7,spotify:track:62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/tracks/62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/audio-analysis/62vDrkBEyJYEOFj1ScBqM7,190160.0,4.0
Steve Aoki,Just Hold On,N,spotify:track:27zK2lkAiqFw7y113I94H5,0.653,0.718,3.0,-5.232,0.0,0.213,0.00413,0.0,0.0537,0.216,82.034,audio_features,0OI7AFifLSoGzpb8bdBLLV,spotify:track:0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/tracks/0OI7AFifLSoGzpb8bdBLLV,https://api.spotify.com/v1/audio-analysis/0OI7AFifLSoGzpb8bdBLLV,202805.0,4.0
Clean Bandit,Tears (feat. Louisa Johnson),N,spotify:track:7py16W5fWYLFFS6BElKAjn,0.691,0.771,10.0,-5.17,0.0,0.164,0.0511,0.0,0.135,0.673,78.463,audio_features,2HBtd9MYDd2xDVu8Zc6pwt,spotify:track:2HBtd9MYDd2xDVu8Zc6pwt,https://api.spotify.com/v1/tracks/2HBtd9MYDd2xDVu8Zc6pwt,https://api.spotify.com/v1/audio-analysis/2HBtd9MYDd2xDVu8Zc6pwt,157643.0,4.0
Jonas Blue,Fast Car,N,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,0.724,0.733,11.0,-5.539,0.0,0.0382,0.0249,0.000318,0.127,0.672,125.993,audio_features,4Vbz3osCh6DwHYv5gVv5H2,spotify:track:4Vbz3osCh6DwHYv5gVv5H2,https://api.spotify.com/v1/tracks/4Vbz3osCh6DwHYv5gVv5H2,https://api.spotify.com/v1/audio-analysis/4Vbz3osCh6DwHYv5gVv5H2,208107.0,4.0
